"survey_round","psu","lat","lon","pop","district","urban_rural","market","hh","agem","agec","sexc","k1","k3","k5"
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",14,19,13,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",16,29,12,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",18,19,6,2,1,2,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",12,34,15,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",10,18,8,2,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",8,40,8,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",6,23,17,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",4,28,20,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",2,31,13,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",1,18,5,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",3,21,2,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",5,32,16,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",7,22,9,1,1,2,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",9,29,14,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",11,24,12,2,1,2,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",13,18,18,2,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",15,19,12,1,2,NA,NA
"Baseline",2,6.063,-0.4647,585,"Suhum Kraboa Coaltar","Rural","Suhum",17,22,18,1,2,NA,NA
"Baseline",5,6.0072,-0.4348,360,"Suhum Kraboa Coaltar","Rural","Suhum",10,48,20,2,2,NA,NA
"Baseline",5,6.0072,-0.4348,360,"Suhum Kraboa Coaltar","Rural","Suhum",1,28,8,1,1,2,NA
"Baseline",5,6.0072,-0.4348,360,"Suhum Kraboa Coaltar","Rural","Suhum",2,19,21,1,2,NA,NA
"Baseline",5,6.0072,-0.4348,360,"Suhum Kraboa Coaltar","Rural","Suhum",3,30,13,2,2,NA,NA
"Baseline",5,6.0072,-0.4348,360,"Suhum Kraboa Coaltar","Rural","Suhum",4,26,12,2,2,NA,NA
"Baseline",5,6.0072,-0.4348,360,"Suhum Kraboa Coaltar","Rural","Suhum",5,21,23,1,2,NA,NA
"Baseline",5,6.0072,-0.4348,360,"Suhum Kraboa Coaltar","Rural","Suhum",6,19,4,1,1,2,NA
"Baseline",5,6.0072,-0.4348,360,"Suhum Kraboa Coaltar","Rural","Suhum",7,30,1,1,2,NA,NA
"Baseline",5,6.0072,-0.4348,360,"Suhum Kraboa Coaltar","Rural","Suhum",8,20,10,1,2,NA,NA
"Baseline",5,6.0072,-0.4348,360,"Suhum Kraboa Coaltar","Rural","Suhum",9,29,8,2,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",16,31,9,2,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",15,19,14,1,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",13,20,2,1,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",11,26,1,2,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",9,21,18,2,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",7,18,2,2,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",5,21,2,2,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",3,27,2,1,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",1,16,3,1,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",8,40,14,1,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",4,21,5,2,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",6,20,19,2,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",2,25,3,1,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",12,26,8,1,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",14,21,16,1,2,NA,NA
"Baseline",1,6.1009,-0.4834,770,"Suhum Kraboa Coaltar","Rural","Suhum",10,34,11,2,1,2,NA
"Baseline",7,6.0747,-0.409,325,"Suhum Kraboa Coaltar","Rural","Suhum",1,19,17,1,2,NA,NA
"Baseline",7,6.0747,-0.409,325,"Suhum Kraboa Coaltar","Rural","Suhum",2,17,4,1,1,2,NA
"Baseline",7,6.0747,-0.409,325,"Suhum Kraboa Coaltar","Rural","Suhum",3,40,12,1,1,2,NA
"Baseline",7,6.0747,-0.409,325,"Suhum Kraboa Coaltar","Rural","Suhum",4,32,23,1,2,NA,NA
"Baseline",7,6.0747,-0.409,325,"Suhum Kraboa Coaltar","Rural","Suhum",5,17,18,1,2,NA,NA
"Baseline",7,6.0747,-0.409,325,"Suhum Kraboa Coaltar","Rural","Suhum",6,28,11,1,1,2,NA
"Baseline",8,6.1007,-0.3641,536,"Suhum Kraboa Coaltar","Rural","Suhum",7,24,10,1,2,NA,NA
"Baseline",8,6.1007,-0.3641,536,"Suhum Kraboa Coaltar","Rural","Suhum",5,37,21,1,2,NA,NA
"Baseline",8,6.1007,-0.3641,536,"Suhum Kraboa Coaltar","Rural","Suhum",3,51,24,2,2,NA,NA
"Baseline",8,6.1007,-0.3641,536,"Suhum Kraboa Coaltar","Rural","Suhum",1,32,3,1,2,NA,NA
"Baseline",8,6.1007,-0.3641,536,"Suhum Kraboa Coaltar","Rural","Suhum",9,22,23,2,2,NA,NA
"Baseline",8,6.1007,-0.3641,536,"Suhum Kraboa Coaltar","Rural","Suhum",4,24,12,1,1,2,NA
"Baseline",8,6.1007,-0.3641,536,"Suhum Kraboa Coaltar","Rural","Suhum",2,21,22,1,2,NA,NA
"Baseline",8,6.1007,-0.3641,536,"Suhum Kraboa Coaltar","Rural","Suhum",8,24,12,2,1,2,NA
"Baseline",8,6.1007,-0.3641,536,"Suhum Kraboa Coaltar","Rural","Suhum",6,40,18,2,2,NA,NA
"Baseline",4,6.0154,-0.4695,60,"Suhum Kraboa Coaltar","Rural","Suhum",1,22,1,2,1,2,NA
"Baseline",4,6.0154,-0.4695,60,"Suhum Kraboa Coaltar","Rural","Suhum",2,17,8,2,2,NA,NA
"Baseline",4,6.0154,-0.4695,60,"Suhum Kraboa Coaltar","Rural","Suhum",3,16,15,1,1,2,NA
"Baseline",4,6.0154,-0.4695,60,"Suhum Kraboa Coaltar","Rural","Suhum",4,32,7,1,1,2,NA
"Baseline",4,6.0154,-0.4695,60,"Suhum Kraboa Coaltar","Rural","Suhum",5,35,14,1,2,NA,NA
"Baseline",4,6.0154,-0.4695,60,"Suhum Kraboa Coaltar","Rural","Suhum",6,44,9,2,2,NA,NA
"Baseline",4,6.0154,-0.4695,60,"Suhum Kraboa Coaltar","Rural","Suhum",7,50,18,1,1,2,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",1,24,5,2,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",2,31,1,2,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",3,22,1,1,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",4,28,3,1,1,2,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",5,40,4,1,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",6,38,3,1,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",7,32,8,2,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",8,24,14,2,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",9,21,12,2,1,2,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",10,22,7,1,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",11,26,4,2,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",12,38,23,1,1,2,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",13,45,3,1,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",14,36,1,1,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",15,39,17,2,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",16,38,8,2,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",17,33,0,2,2,NA,NA
"Baseline",9,6.0295,-0.5741,1420,"Suhum Kraboa Coaltar","Rural","Suhum",18,32,5,2,2,NA,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",1,25,7,1,2,NA,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",2,40,12,1,1,1,0
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",3,21,20,1,2,NA,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",4,21,9,2,2,NA,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",5,21,8,1,2,NA,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",6,19,9,1,2,NA,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",7,35,14,2,1,2,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",8,19,11,1,2,NA,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",9,30,16,2,1,2,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",10,28,4,1,1,2,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",11,28,8,1,1,2,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",12,18,18,1,1,2,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",13,22,8,1,2,NA,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",14,19,18,2,1,2,NA
"Baseline",3,6.0242,-0.4809,163,"Suhum Kraboa Coaltar","Rural","Suhum",16,35,21,2,1,1,2
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",1,15,7,2,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",2,22,18,1,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",3,99,9,1,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",4,20,12,2,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",5,23,21,1,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",6,22,17,1,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",7,27,12,1,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",8,24,18,1,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",9,23,6,9,1,2,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",10,22,5,2,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",11,22,19,1,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",12,40,12,2,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",13,22,20,2,1,2,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",14,36,18,1,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",15,51,23,2,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",16,18,8,1,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",17,30,17,2,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",18,35,12,2,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",19,28,2,1,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",20,24,8,2,2,NA,NA
"Baseline",6,6.0799,-0.3105,357,"Suhum Kraboa Coaltar","Rural","Suhum",21,27,6,2,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",1,23,12,2,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",2,38,14,2,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",3,19,7,1,1,2,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",4,26,19,2,1,2,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",5,29,12,1,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",6,26,11,2,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",7,29,14,1,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",8,31,14,1,1,2,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",9,36,11,1,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",10,32,2,2,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",11,22,19,2,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",12,45,21,1,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",13,21,5,1,1,2,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",14,37,1,9,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",15,30,24,1,2,NA,NA
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",16,28,8,1,1,1,1
"Baseline",17,5.757009,-0.22599,3088,"Akwapim South","Urban","Nsawam",17,23,23,1,1,1,7
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",17,30,2,1,1,2,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",16,37,3,1,2,NA,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",1,23,0,2,2,NA,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",2,22,1,1,1,2,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",3,28,6,2,2,NA,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",4,18,8,1,2,NA,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",5,32,3,1,2,NA,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",6,23,2,1,1,1,1
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",7,29,8,2,2,NA,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",8,35,0,1,1,2,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",9,39,12,1,1,2,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",10,21,1,2,1,2,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",11,38,23,2,1,2,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",12,20,5,1,1,2,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",13,34,5,2,1,2,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",14,40,15,2,2,NA,NA
"Baseline",16,5.8258,-0.2293,386,"Akwapim South","Rural","Nsawam",15,21,7,2,2,NA,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",1,17,10,2,1,2,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",2,17,4,1,1,2,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",3,21,3,2,1,2,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",4,19,2,1,2,NA,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",5,19,18,2,1,2,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",6,24,8,1,1,2,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",7,32,18,2,2,NA,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",8,22,8,1,1,2,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",9,15,3,2,1,2,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",10,30,21,2,1,2,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",11,25,4,2,2,NA,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",12,16,3,2,1,2,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",13,32,14,1,1,2,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",14,32,3,2,2,NA,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",15,26,9,2,2,NA,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",16,26,14,2,2,NA,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",17,31,24,1,2,NA,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",18,36,7,2,2,NA,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",19,40,7,2,2,NA,NA
"Baseline",11,6.0556,-0.5082,611,"Suhum Kraboa Coaltar","Rural","Suhum",20,22,14,1,1,2,NA
"Baseline",12,5.9307,-0.4462,42,"Suhum Kraboa Coaltar","Rural","Suhum",5,41,2,2,2,NA,NA
"Baseline",12,5.9307,-0.4462,42,"Suhum Kraboa Coaltar","Rural","Suhum",3,30,1,2,2,NA,NA
"Baseline",12,5.9307,-0.4462,42,"Suhum Kraboa Coaltar","Rural","Suhum",1,22,18,1,2,NA,NA
"Baseline",12,5.9307,-0.4462,42,"Suhum Kraboa Coaltar","Rural","Suhum",4,23,8,1,2,NA,NA
"Baseline",12,5.9307,-0.4462,42,"Suhum Kraboa Coaltar","Rural","Suhum",7,25,5,2,2,NA,NA
"Baseline",12,5.9307,-0.4462,42,"Suhum Kraboa Coaltar","Rural","Suhum",2,45,4,1,2,NA,NA
"Baseline",12,5.9307,-0.4462,42,"Suhum Kraboa Coaltar","Rural","Suhum",6,25,7,1,2,NA,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",1,36,6,1,2,NA,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",2,32,19,1,1,2,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",3,22,1,1,2,NA,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",4,28,4,1,2,NA,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",5,21,5,1,2,NA,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",6,26,18,2,2,NA,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",7,32,9,2,2,NA,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",8,22,14,2,2,NA,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",9,99,4,2,2,NA,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",10,38,12,2,1,2,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",11,24,21,2,2,NA,NA
"Baseline",10,6.0129,-0.5089,260,"Suhum Kraboa Coaltar","Rural","Suhum",12,20,6,1,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",1,26,4,1,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",2,38,19,1,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",3,20,8,2,1,2,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",4,18,12,9,1,1,0
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",5,20,2,2,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",6,29,11,1,1,2,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",7,30,5,2,1,2,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",8,25,3,1,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",9,25,18,2,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",10,36,1,2,1,2,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",11,23,21,2,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",12,31,5,1,1,2,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",13,31,21,2,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",14,28,22,1,1,2,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",15,30,2,1,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",16,25,2,2,1,2,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",17,25,18,1,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",18,27,2,1,1,2,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",19,35,1,1,1,2,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",20,21,23,1,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",21,28,4,1,1,2,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",22,33,10,1,2,NA,NA
"Baseline",13,5.8723,-0.3874,800,"Suhum Kraboa Coaltar","Rural","Nsawam",23,39,5,2,1,2,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",1,24,14,1,2,NA,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",2,20,2,2,2,NA,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",3,40,9,2,2,NA,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",4,25,16,1,2,NA,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",5,30,15,1,2,NA,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",6,35,19,2,2,NA,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",7,25,15,2,1,1,0
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",8,29,12,1,1,2,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",9,29,4,1,2,NA,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",10,24,24,2,2,NA,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",11,32,14,1,2,NA,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",12,30,22,1,1,2,NA
"Baseline",14,5.9968,-0.3291,670,"Suhum Kraboa Coaltar","Rural","Suhum",13,33,12,1,2,NA,NA
